ground,year,score
Lord's,2000,0
Lord's,2000,4
Lord's,2000,25
Lord's,2000,28
Lord's,2000,6
Lord's,2000,27
Lord's,2000,4
Lord's,2000,6
Lord's,2000,13
Lord's,2000,12
Lord's,2000,4
Lord's,2000,1
Lord's,2000,0
Lord's,2000,5
Lord's,2000,9
Lord's,2000,3
Lord's,2000,12
Lord's,2000,0
Lord's,2000,1
Lord's,2000,7
Lord's,2000,3
Lord's,2000,45
Lord's,2000,2
Lord's,2000,41
Lord's,2000,15
Lord's,2000,18
Lord's,2000,2
Lord's,2000,0
Lord's,2000,33
Lord's,2000,7
Lord's,2000,4
Lord's,2001,42
Lord's,2001,36
Lord's,2001,32
Lord's,2001,64
Lord's,2001,80
Lord's,2001,4
Lord's,2001,44
Lord's,2001,39
Lord's,2001,25
Lord's,2001,5
Lord's,2001,5
Lord's,2001,12
Lord's,2001,0
Lord's,2001,22
Lord's,2001,13
Lord's,2001,26
Lord's,2001,58
Lord's,2001,14
Lord's,2001,18
Lord's,2001,19
Lord's,2001,0
Lord's,2001,0
Lord's,2001,8
Lord's,2001,0
Lord's,2001,53
Lord's,2001,20
Lord's,2001,6
Lord's,2001,1
Lord's,2001,24
Lord's,2001,20
Lord's,2001,12
Lord's,2001,21
Lord's,2001,2
Lord's,2001,37
Lord's,2001,15
Lord's,2001,21
Lord's,2001,20
Lord's,2001,14
Lord's,2001,0
Lord's,2001,23
Lord's,2001,0
Lord's,2001,24
Lord's,2001,0
Lord's,2001,5
Lord's,2001,25
Lord's,2001,0
Lord's,2001,14
Lord's,2001,108
Lord's,2001,45
Lord's,2001,52
Lord's,2001,90
Lord's,2001,5
Lord's,2001,20
Lord's,2001,9
Lord's,2001,0
Lord's,2001,20
Lord's,2001,3
Lord's,2001,83
Lord's,2001,2
Lord's,2001,40
Lord's,2001,28
Lord's,2001,0
Lord's,2001,27
Lord's,2001,2
Lord's,2001,7
Lord's,2001,1
Lord's,2001,6
Lord's,2001,4
Lord's,2001,4
Lord's,2001,0
Lord's,2002,185
Lord's,2002,18
Lord's,2002,10
Lord's,2002,107
Lord's,2002,88
Lord's,2002,50
Lord's,2002,17
Lord's,2002,6
Lord's,2002,28
Lord's,2002,6
Lord's,2002,13
Lord's,2002,64
Lord's,2002,17
Lord's,2002,57
Lord's,2002,27
Lord's,2002,31
Lord's,2002,7
Lord's,2002,12
Lord's,2002,0
Lord's,2002,13
Lord's,2002,0
Lord's,2002,76
Lord's,2002,115
Lord's,2002,105
Lord's,2002,68
Lord's,2002,65
Lord's,2002,41
Lord's,2002,26
Lord's,2002,7
Lord's,2002,6
Lord's,2002,14
Lord's,2002,29
Lord's,2002,0
Lord's,2002,155
Lord's,2002,4
Lord's,2002,64
Lord's,2002,19
Lord's,2002,59
Lord's,2002,53
Lord's,2002,19
Lord's,2002,44
Lord's,2002,10
Lord's,2002,1
Lord's,2002,84
Lord's,2002,46
Lord's,2002,0
Lord's,2002,16
Lord's,2002,5
Lord's,2002,43
Lord's,2002,1
Lord's,2002,2
Lord's,2002,0
Lord's,2002,3
Lord's,2002,18
Lord's,2002,100
Lord's,2002,12
Lord's,2002,1
Lord's,2002,100
Lord's,2002,7
Lord's,2002,33
Lord's,2002,6
Lord's,2002,53
Lord's,2002,27
Lord's,2002,63
Lord's,2002,12
Lord's,2002,0
Lord's,2002,74
Lord's,2002,1
Lord's,2002,109
Lord's,2002,15
Lord's,2002,7
Lord's,2002,19
Lord's,2003,59
Lord's,2003,8
Lord's,2003,137
Lord's,2003,19
Lord's,2003,18
Lord's,2003,26
Lord's,2003,69
Lord's,2003,52
Lord's,2003,0
Lord's,2003,19
Lord's,2003,4
Lord's,2003,68
Lord's,2003,1
Lord's,2003,11
Lord's,2003,3
Lord's,2003,25
Lord's,2003,4
Lord's,2003,10
Lord's,2003,3
Lord's,2003,0
Lord's,2003,7
Lord's,2003,0
Lord's,2003,6
Lord's,2003,61
Lord's,2003,24
Lord's,2003,26
Lord's,2003,16
Lord's,2003,4
Lord's,2003,11
Lord's,2003,6
Lord's,2003,43
Lord's,2003,26
Lord's,2003,0
Lord's,2003,6
Lord's,2003,33
Lord's,2003,19
Lord's,2003,14
Lord's,2003,4
Lord's,2003,7
Lord's,2003,11
Lord's,2003,7
Lord's,2003,34
Lord's,2003,0
Lord's,2003,21
Lord's,2003,259
Lord's,2003,49
Lord's,2003,108
Lord's,2003,92
Lord's,2003,26
Lord's,2003,68
Lord's,2003,10
Lord's,2003,6
Lord's,2003,23
Lord's,2003,29
Lord's,2003,70
Lord's,2003,61
Lord's,2003,13
Lord's,2003,0
Lord's,2003,142
Lord's,2003,23
Lord's,2003,14
Lord's,2003,7
Lord's,2003,4
Lord's,2004,93
Lord's,2004,34
Lord's,2004,64
Lord's,2004,0
Lord's,2004,6
Lord's,2004,67
Lord's,2004,8
Lord's,2004,82
Lord's,2004,5
Lord's,2004,2
Lord's,2004,1
Lord's,2004,86
Lord's,2004,112
Lord's,2004,26
Lord's,2004,15
Lord's,2004,34
Lord's,2004,3
Lord's,2004,63
Lord's,2004,46
Lord's,2004,11
Lord's,2004,4
Lord's,2004,0
Lord's,2004,101
Lord's,2004,4
Lord's,2004,96
Lord's,2004,4
Lord's,2004,0
Lord's,2004,4
Lord's,2004,49
Lord's,2004,14
Lord's,2004,5
Lord's,2004,14
Lord's,2004,7
Lord's,2004,2
Lord's,2004,83
Lord's,2004,6
Lord's,2004,103
Lord's,2004,51
Lord's,2004,16
Lord's,2004,137
Lord's,2004,221
Lord's,2004,103
Lord's,2004,19
Lord's,2004,6
Lord's,2004,4
Lord's,2004,5
Lord's,2004,1
Lord's,2004,4
Lord's,2004,4
Lord's,2004,66
Lord's,2004,45
Lord's,2004,1
Lord's,2004,11
Lord's,2004,128
Lord's,2004,44
Lord's,2004,32
Lord's,2004,45
Lord's,2004,0
Lord's,2004,0
Lord's,2004,5
Lord's,2004,45
Lord's,2004,35
Lord's,2004,15
Lord's,2004,101
Lord's,2004,38
Lord's,2004,58
Lord's,2004,81
Lord's,2004,6
Lord's,2004,4
Lord's,2004,44
Lord's,2004,97
Lord's,2004,10
Lord's,2004,1
Lord's,2004,0
Lord's,2004,3
Lord's,2004,2
Lord's,2004,2
Lord's,2005,22
Lord's,2005,8
Lord's,2005,3
Lord's,2005,20
Lord's,2005,6
Lord's,2005,19
Lord's,2005,6
Lord's,2005,1
Lord's,2005,0
Lord's,2005,5
Lord's,2005,4
Lord's,2005,194
Lord's,2005,69
Lord's,2005,120
Lord's,2005,65
Lord's,2005,42
Lord's,2005,25
Lord's,2005,3
Lord's,2005,16
Lord's,2005,32
Lord's,2005,2
Lord's,2005,3
Lord's,2005,44
Lord's,2005,0
Lord's,2005,0
Lord's,2005,13
Lord's,2005,2
Lord's,2005,40
Lord's,2005,12
Lord's,2005,9
Lord's,2005,2
Lord's,2005,11
Lord's,2005,27
Lord's,2005,26
Lord's,2005,28
Lord's,2005,3
Lord's,2005,1
Lord's,2005,10
Lord's,2005,4
Lord's,2005,2
Lord's,2005,3
Lord's,2005,6
Lord's,2005,57
Lord's,2005,0
Lord's,2005,30
Lord's,2005,11
Lord's,2005,0
Lord's,2005,11
Lord's,2005,20
Lord's,2005,6
Lord's,2005,34
Lord's,2005,42
Lord's,2005,65
Lord's,2005,91
Lord's,2005,67
Lord's,2005,10
Lord's,2005,2
Lord's,2005,8
Lord's,2005,13
Lord's,2005,20
Lord's,2005,44
Lord's,2005,37
Lord's,2005,4
Lord's,2005,8
Lord's,2005,64
Lord's,2005,3
Lord's,2005,6
Lord's,2005,0
Lord's,2005,0
Lord's,2005,0
Lord's,2005,0
Lord's,2006,106
Lord's,2006,48
Lord's,2006,89
Lord's,2006,158
Lord's,2006,7
Lord's,2006,57
Lord's,2006,33
Lord's,2006,11
Lord's,2006,0
Lord's,2006,10
Lord's,2006,21
Lord's,2006,61
Lord's,2006,0
Lord's,2006,0
Lord's,2006,0
Lord's,2006,22
Lord's,2006,31
Lord's,2006,29
Lord's,2006,0
Lord's,2006,6
Lord's,2006,52
Lord's,2006,65
Lord's,2006,119
Lord's,2006,59
Lord's,2006,6
Lord's,2006,69
Lord's,2006,10
Lord's,2006,50
Lord's,2006,64
Lord's,2006,1
Lord's,2006,16
Lord's,2006,30
Lord's,2006,105
Lord's,2006,21
Lord's,2006,186
Lord's,2006,100
Lord's,2006,18
Lord's,2006,0
Lord's,2006,13
Lord's,2006,2
Lord's,2006,0
Lord's,2006,10
Lord's,2006,33
Lord's,2006,0
Lord's,2006,202
Lord's,2006,0
Lord's,2006,69
Lord's,2006,22
Lord's,2006,58
Lord's,2006,17
Lord's,2006,0
Lord's,2006,1
Lord's,2006,18
Lord's,2006,128
Lord's,2006,4
Lord's,2006,41
Lord's,2006,3
Lord's,2006,28
Lord's,2006,16
Lord's,2006,28
Lord's,2006,12
Lord's,2006,0
Lord's,2006,18
Lord's,2006,48
Lord's,2006,48
Lord's,2006,56
Lord's,2006,25
Lord's,2007,33
Lord's,2007,105
Lord's,2007,6
Lord's,2007,26
Lord's,2007,111
Lord's,2007,109
Lord's,2007,126
Lord's,2007,30
Lord's,2007,49
Lord's,2007,21
Lord's,2007,35
Lord's,2007,74
Lord's,2007,14
Lord's,2007,56
Lord's,2007,60
Lord's,2007,36
Lord's,2007,21
Lord's,2007,1
Lord's,2007,24
Lord's,2007,65
Lord's,2007,4
Lord's,2007,109
Lord's,2007,34
Lord's,2007,3
Lord's,2007,21
Lord's,2007,0
Lord's,2007,11
Lord's,2007,3
Lord's,2007,47
Lord's,2007,31
Lord's,2007,96
Lord's,2007,36
Lord's,2007,79
Lord's,2007,37
Lord's,2007,0
Lord's,2007,1
Lord's,2007,20
Lord's,2007,1
Lord's,2007,0
Lord's,2007,0
Lord's,2007,0
Lord's,2007,5
Lord's,2007,58
Lord's,2007,2
Lord's,2007,37
Lord's,2007,34
Lord's,2007,17
Lord's,2007,15
Lord's,2007,0
Lord's,2007,11
Lord's,2007,7
Lord's,2007,0
Lord's,2007,18
Lord's,2007,17
Lord's,2007,30
Lord's,2007,134
Lord's,2007,4
Lord's,2007,9
Lord's,2007,42
Lord's,2007,0
Lord's,2007,9
Lord's,2007,3
Lord's,2007,4
Lord's,2007,8
Lord's,2007,60
Lord's,2007,9
Lord's,2007,16
Lord's,2007,40
Lord's,2007,39
Lord's,2007,76
Lord's,2007,3
Lord's,2007,0
Lord's,2007,2
Lord's,2007,4
Lord's,2008,7
Lord's,2008,0
Lord's,2008,24
Lord's,2008,19
Lord's,2008,97
Lord's,2008,9
Lord's,2008,28
Lord's,2008,48
Lord's,2008,10
Lord's,2008,1
Lord's,2008,0
Lord's,2008,63
Lord's,2008,61
Lord's,2008,106
Lord's,2008,3
Lord's,2008,16
Lord's,2008,6
Lord's,2008,0
Lord's,2008,25
Lord's,2008,16
Lord's,2008,0
Lord's,2008,0
Lord's,2008,68
Lord's,2008,17
Lord's,2008,0
Lord's,2008,20
Lord's,2008,24
Lord's,2008,29
Lord's,2008,101
Lord's,2008,0
Lord's,2008,44
Lord's,2008,60
Lord's,2008,2
Lord's,2008,152
Lord's,2008,199
Lord's,2008,7
Lord's,2008,4
Lord's,2008,76
Lord's,2008,1
Lord's,2008,8
Lord's,2008,40
Lord's,2008,6
Lord's,2008,7
Lord's,2008,101
Lord's,2008,42
Lord's,2008,4
Lord's,2008,6
Lord's,2008,6
Lord's,2008,19
Lord's,2008,0
Lord's,2008,107
Lord's,2008,138
Lord's,2008,104
Lord's,2008,13
Lord's,2008,9
Lord's,2009,16
Lord's,2009,35
Lord's,2009,143
Lord's,2009,0
Lord's,2009,8
Lord's,2009,42
Lord's,2009,38
Lord's,2009,9
Lord's,2009,63
Lord's,2009,1
Lord's,2009,0
Lord's,2009,28
Lord's,2009,46
Lord's,2009,13
Lord's,2009,16
Lord's,2009,0
Lord's,2009,4
Lord's,2009,5
Lord's,2009,0
Lord's,2009,2
Lord's,2009,10
Lord's,2009,17
Lord's,2009,0
Lord's,2009,41
Lord's,2009,1
Lord's,2009,21
Lord's,2009,4
Lord's,2009,81
Lord's,2009,61
Lord's,2009,15
Lord's,2009,0
Lord's,2009,2
Lord's,2009,2
Lord's,2009,14
Lord's,2009,14
Lord's,2009,161
Lord's,2009,95
Lord's,2009,18
Lord's,2009,32
Lord's,2009,16
Lord's,2009,8
Lord's,2009,4
Lord's,2009,16
Lord's,2009,4
Lord's,2009,29
Lord's,2009,17
Lord's,2009,4
Lord's,2009,48
Lord's,2009,2
Lord's,2009,51
Lord's,2009,1
Lord's,2009,0
Lord's,2009,28
Lord's,2009,4
Lord's,2009,24
Lord's,2009,35
Lord's,2009,6
Lord's,2009,32
Lord's,2009,32
Lord's,2009,27
Lord's,2009,44
Lord's,2009,54
Lord's,2009,61
Lord's,2009,30
Lord's,2009,0
Lord's,2009,17
Lord's,2009,6
Lord's,2009,38
Lord's,2009,27
Lord's,2009,136
Lord's,2009,6
Lord's,2009,80
Lord's,2009,63
Lord's,2009,1
Lord's,2009,7
Lord's,2009,4
Lord's,2010,83
Lord's,2010,7
Lord's,2010,226
Lord's,2010,18
Lord's,2010,17
Lord's,2010,44
Lord's,2010,16
Lord's,2010,25
Lord's,2010,22
Lord's,2010,13
Lord's,2010,3
Lord's,2010,55
Lord's,2010,43
Lord's,2010,58
Lord's,2010,20
Lord's,2010,4
Lord's,2010,25
Lord's,2010,16
Lord's,2010,17
Lord's,2010,20
Lord's,2010,9
Lord's,2010,9
Lord's,2010,103
Lord's,2010,75
Lord's,2010,74
Lord's,2010,46
Lord's,2010,21
Lord's,2010,0
Lord's,2010,16
Lord's,2010,0
Lord's,2010,19
Lord's,2010,4
Lord's,2010,0
Lord's,2010,82
Lord's,2010,23
Lord's,2010,36
Lord's,2010,10
Lord's,2010,4
Lord's,2010,80
Lord's,2010,26
Lord's,2010,47
Lord's,2010,56
Lord's,2010,0
Lord's,2010,7
Lord's,2010,1
Lord's,2010,3
Lord's,2010,1
Lord's,2010,4
Lord's,2010,4
Lord's,2010,63
Lord's,2010,16
Lord's,2010,1
Lord's,2010,5
Lord's,2010,0
Lord's,2010,31
Lord's,2010,0
Lord's,2010,7
Lord's,2010,14
Lord's,2010,4
Lord's,2010,31
Lord's,2010,83
Lord's,2010,0
Lord's,2010,12
Lord's,2010,0
Lord's,2010,30
Lord's,2010,20
Lord's,2010,47
Lord's,2010,12
Lord's,2010,56
Lord's,2010,21
Lord's,2010,24
Lord's,2010,92
Lord's,2010,42
Lord's,2010,33
Lord's,2010,22
Lord's,2010,46
Lord's,2010,2
Lord's,2010,19
Lord's,2010,1
Lord's,2010,2
Lord's,2010,1
Lord's,2010,13
Lord's,2010,10
Lord's,2010,184
Lord's,2010,0
Lord's,2010,0
Lord's,2010,0
Lord's,2010,22
Lord's,2010,0
Lord's,2010,169
Lord's,2010,6
Lord's,2010,0
Lord's,2010,6
Lord's,2010,2
Lord's,2010,26
Lord's,2010,0
Lord's,2010,10
Lord's,2010,6
Lord's,2010,13
Lord's,2010,0
Lord's,2010,2
Lord's,2010,4
Lord's,2010,0
Lord's,2010,5
Lord's,2010,3
Lord's,2010,21
Lord's,2010,10
Lord's,2010,12
Lord's,2010,79
Lord's,2010,1
Lord's,2010,0
Lord's,2010,0
Lord's,2010,8
Lord's,2010,1
Lord's,2011,4
Lord's,2011,96
Lord's,2011,2
Lord's,2011,2
Lord's,2011,52
Lord's,2011,79
Lord's,2011,126
Lord's,2011,54
Lord's,2011,4
Lord's,2011,24
Lord's,2011,19
Lord's,2011,65
Lord's,2011,193
Lord's,2011,26
Lord's,2011,49
Lord's,2011,9
Lord's,2011,40
Lord's,2011,2
Lord's,2011,26
Lord's,2011,5
Lord's,2011,0
Lord's,2011,6
Lord's,2011,0
Lord's,2011,106
Lord's,2011,58
Lord's,2011,72
Lord's,2011,57
Lord's,2011,4
Lord's,2011,4
Lord's,2011,3
Lord's,2011,44
Lord's,2011,12
Lord's,2011,25
Lord's,2011,17
Lord's,2011,12
Lord's,2011,22
Lord's,2011,12
Lord's,2011,70
Lord's,2011,202
Lord's,2011,45
Lord's,2011,0
Lord's,2011,71
Lord's,2011,0
Lord's,2011,24
Lord's,2011,4
Lord's,2011,49
Lord's,2011,15
Lord's,2011,103
Lord's,2011,34
Lord's,2011,10
Lord's,2011,0
Lord's,2011,28
Lord's,2011,0
Lord's,2011,17
Lord's,2011,0
Lord's,2011,0
Lord's,2011,32
Lord's,2011,1
Lord's,2011,22
Lord's,2011,1
Lord's,2011,0
Lord's,2011,19
Lord's,2011,103
Lord's,2011,74
Lord's,2011,12
Lord's,2011,36
Lord's,2011,56
Lord's,2011,22
Lord's,2011,12
Lord's,2011,78
Lord's,2011,16
Lord's,2011,12
Lord's,2011,2
Lord's,2011,0
Lord's,2011,1
Lord's,2012,42
Lord's,2012,5
Lord's,2012,1
Lord's,2012,29
Lord's,2012,87
Lord's,2012,31
Lord's,2012,6
Lord's,2012,17
Lord's,2012,6
Lord's,2012,2
Lord's,2012,0
Lord's,2012,122
Lord's,2012,26
Lord's,2012,58
Lord's,2012,32
Lord's,2012,61
Lord's,2012,16
Lord's,2012,19
Lord's,2012,0
Lord's,2012,10
Lord's,2012,30
Lord's,2012,0
Lord's,2012,24
Lord's,2012,8
Lord's,2012,0
Lord's,2012,21
Lord's,2012,91
Lord's,2012,86
Lord's,2012,43
Lord's,2012,37
Lord's,2012,4
Lord's,2012,10
Lord's,2012,13
Lord's,2012,1
Lord's,2012,79
Lord's,2012,6
Lord's,2012,13
Lord's,2012,13
Lord's,2012,63
Lord's,2012,0
Lord's,2012,14
Lord's,2012,22
Lord's,2012,13
Lord's,2012,3
Lord's,2012,27
Lord's,2012,42
Lord's,2012,61
Lord's,2012,61
Lord's,2012,26
Lord's,2012,25
Lord's,2012,2
Lord's,2012,20
Lord's,2012,7
Lord's,2012,8
Lord's,2012,58
Lord's,2012,10
Lord's,2012,95
Lord's,2012,27
Lord's,2012,16
Lord's,2012,37
Lord's,2012,12
Lord's,2012,10
Lord's,2012,24
Lord's,2012,23
Lord's,2012,121
Lord's,2012,31
Lord's,2012,9
Lord's,2012,43
Lord's,2012,11
Lord's,2012,26
Lord's,2012,35
Lord's,2012,9
Lord's,2012,1
Lord's,2012,1
Lord's,2012,3
Lord's,2012,63
Lord's,2012,4
Lord's,2012,4
Lord's,2012,54
Lord's,2012,73
Lord's,2012,37
Lord's,2012,41
Lord's,2012,4
Lord's,2012,0
Lord's,2013,32
Lord's,2013,16
Lord's,2013,39
Lord's,2013,31
Lord's,2013,40
Lord's,2013,41
Lord's,2013,0
Lord's,2013,0
Lord's,2013,5
Lord's,2013,4
Lord's,2013,7
Lord's,2013,2
Lord's,2013,4
Lord's,2013,60
Lord's,2013,66
Lord's,2013,23
Lord's,2013,2
Lord's,2013,17
Lord's,2013,12
Lord's,2013,0
Lord's,2013,6
Lord's,2013,0
Lord's,2013,21
Lord's,2013,15
Lord's,2013,56
Lord's,2013,71
Lord's,2013,5
Lord's,2013,0
Lord's,2013,6
Lord's,2013,6
Lord's,2013,26
Lord's,2013,1
Lord's,2013,0
Lord's,2013,1
Lord's,2013,9
Lord's,2013,6
Lord's,2013,0
Lord's,2013,5
Lord's,2013,8
Lord's,2013,13
Lord's,2013,7
Lord's,2013,17
Lord's,2013,1
Lord's,2013,0
Lord's,2013,12
Lord's,2013,6
Lord's,2013,58
Lord's,2013,2
Lord's,2013,109
Lord's,2013,67
Lord's,2013,6
Lord's,2013,7
Lord's,2013,12
Lord's,2013,33
Lord's,2013,28
Lord's,2013,30
Lord's,2013,15
Lord's,2013,14
Lord's,2013,1
Lord's,2013,28
Lord's,2013,2
Lord's,2013,7
Lord's,2013,2
Lord's,2013,2
Lord's,2013,10
Lord's,2013,10
Lord's,2013,8
Lord's,2013,180
Lord's,2013,0
Lord's,2013,5
Lord's,2013,38
Lord's,2013,74
Lord's,2013,20
Lord's,2013,1
Lord's,2013,20
Lord's,2013,6
Lord's,2013,54
Lord's,2013,1
Lord's,2013,51
Lord's,2013,1
Lord's,2013,7
Lord's,2013,16
Lord's,2013,18
Lord's,2013,35
Lord's,2013,16
Lord's,2014,17
Lord's,2014,1
Lord's,2014,23
Lord's,2014,56
Lord's,2014,200
Lord's,2014,48
Lord's,2014,86
Lord's,2014,19
Lord's,2014,47
Lord's,2014,39
Lord's,2014,9
Lord's,2014,38
Lord's,2014,63
Lord's,2014,147
Lord's,2014,55
Lord's,2014,2
Lord's,2014,102
Lord's,2014,6
Lord's,2014,9
Lord's,2014,2
Lord's,2014,5
Lord's,2014,4
Lord's,2014,19
Lord's,2014,28
Lord's,2014,104
Lord's,2014,9
Lord's,2014,15
Lord's,2014,4
Lord's,2014,16
Lord's,2014,35
Lord's,2014,24
Lord's,2014,2
Lord's,2014,16
Lord's,2014,57
Lord's,2014,61
Lord's,2014,18
Lord's,2014,2
Lord's,2014,18
Lord's,2014,8
Lord's,2014,1
Lord's,2014,1
Lord's,2014,0
Lord's,2014,0
Lord's,2014,24
Lord's,2014,7
Lord's,2014,28
Lord's,2014,25
Lord's,2014,103
Lord's,2014,1
Lord's,2014,3
Lord's,2014,9
Lord's,2014,36
Lord's,2014,19
Lord's,2014,12
Lord's,2014,10
Lord's,2014,17
Lord's,2014,110
Lord's,2014,16
Lord's,2014,13
Lord's,2014,32
Lord's,2014,55
Lord's,2014,23
Lord's,2014,0
Lord's,2014,4
Lord's,2014,19
Lord's,2014,95
Lord's,2014,31
Lord's,2014,43
Lord's,2014,0
Lord's,2014,5
Lord's,2014,19
Lord's,2014,0
Lord's,2014,68
Lord's,2014,52
Lord's,2014,0
Lord's,2014,0
Lord's,2014,7
Lord's,2014,22
Lord's,2014,27
Lord's,2014,1
Lord's,2014,66
Lord's,2014,39
Lord's,2014,12
Lord's,2014,0
Lord's,2014,8
Lord's,2014,7
Lord's,2014,2
Lord's,2015,7
Lord's,2015,16
Lord's,2015,1
Lord's,2015,1
Lord's,2015,98
Lord's,2015,92
Lord's,2015,67
Lord's,2015,58
Lord's,2015,3
Lord's,2015,8
Lord's,2015,11
Lord's,2015,70
Lord's,2015,59
Lord's,2015,132
Lord's,2015,62
Lord's,2015,42
Lord's,2015,9
Lord's,2015,61
Lord's,2015,0
Lord's,2015,11
Lord's,2015,10
Lord's,2015,0
Lord's,2015,12
Lord's,2015,162
Lord's,2015,0
Lord's,2015,29
Lord's,2015,84
Lord's,2015,101
Lord's,2015,14
Lord's,2015,43
Lord's,2015,10
Lord's,2015,4
Lord's,2015,0
Lord's,2015,0
Lord's,2015,0
Lord's,2015,27
Lord's,2015,8
Lord's,2015,59
Lord's,2015,0
Lord's,2015,67
Lord's,2015,4
Lord's,2015,20
Lord's,2015,10
Lord's,2015,10
Lord's,2015,173
Lord's,2015,38
Lord's,2015,215
Lord's,2015,7
Lord's,2015,25
Lord's,2015,12
Lord's,2015,45
Lord's,2015,15
Lord's,2015,12
Lord's,2015,0
Lord's,2015,96
Lord's,2015,23
Lord's,2015,1
Lord's,2015,1
Lord's,2015,87
Lord's,2015,13
Lord's,2015,39
Lord's,2015,21
Lord's,2015,4
Lord's,2015,6
Lord's,2015,49
Lord's,2015,83
Lord's,2015,58
Lord's,2015,32
Lord's,2015,27
Lord's,2015,7
Lord's,2015,11
Lord's,2015,14
Lord's,2015,11
Lord's,2015,17
Lord's,2015,0
Lord's,2015,11
Lord's,2015,0
Lord's,2015,25
Lord's,2015,2
Lord's,2015,0
Lord's,2016,85
Lord's,2016,18
Lord's,2016,1
Lord's,2016,3
Lord's,2016,10
Lord's,2016,167
Lord's,2016,25
Lord's,2016,66
Lord's,2016,14
Lord's,2016,7
Lord's,2016,4
Lord's,2016,50
Lord's,2016,79
Lord's,2016,25
Lord's,2016,17
Lord's,2016,3
Lord's,2016,19
Lord's,2016,42
Lord's,2016,31
Lord's,2016,1
Lord's,2016,0
Lord's,2016,0
Lord's,2016,19
Lord's,2016,94
Lord's,2016,4
Lord's,2016,0
Lord's,2016,32
Lord's,2016,7
Lord's,2016,49
Lord's,2016,9
Lord's,2016,0
Lord's,2016,37
Lord's,2016,16
Lord's,2016,17
Lord's,2016,40
Lord's,2016,7
Lord's,2016,7
Lord's,2016,33
Lord's,2016,114
Lord's,2016,73
Lord's,2016,0
Lord's,2016,25
Lord's,2016,0
Lord's,2016,12
Lord's,2016,11
Lord's,2016,81
Lord's,2016,6
Lord's,2016,48
Lord's,2016,16
Lord's,2016,6
Lord's,2016,29
Lord's,2016,23
Lord's,2016,35
Lord's,2016,17
Lord's,2016,5
Lord's,2016,4
Lord's,2016,0
Lord's,2016,24
Lord's,2016,23
Lord's,2016,25
Lord's,2016,0
Lord's,2016,49
Lord's,2016,45
Lord's,2016,30
Lord's,2016,0
Lord's,2016,1
Lord's,2016,0
Lord's,2016,8
Lord's,2016,16
Lord's,2016,9
Lord's,2016,42
Lord's,2016,43
Lord's,2016,48
Lord's,2016,2
Lord's,2016,23
Lord's,2016,1
Lord's,2016,4
Lord's,2016,3
Lord's,2017,3
Lord's,2017,8
Lord's,2017,20
Lord's,2017,190
Lord's,2017,10
Lord's,2017,56
Lord's,2017,87
Lord's,2017,0
Lord's,2017,57
Lord's,2017,0
Lord's,2017,12
Lord's,2017,54
Lord's,2017,1
Lord's,2017,29
Lord's,2017,15
Lord's,2017,59
Lord's,2017,48
Lord's,2017,27
Lord's,2017,51
Lord's,2017,52
Lord's,2017,9
Lord's,2017,2
Lord's,2017,69
Lord's,2017,33
Lord's,2017,34
Lord's,2017,5
Lord's,2017,51
Lord's,2017,1
Lord's,2017,7
Lord's,2017,0
Lord's,2017,0
Lord's,2017,28
Lord's,2017,0
Lord's,2017,9
Lord's,2017,2
Lord's,2017,11
Lord's,2017,2
Lord's,2017,18
Lord's,2017,21
Lord's,2017,1
Lord's,2017,19
Lord's,2017,10
Lord's,2017,4
Lord's,2017,14
Lord's,2017,10
Lord's,2017,39
Lord's,2017,0
Lord's,2017,29
Lord's,2017,18
Lord's,2017,1
Lord's,2017,1
Lord's,2017,9
Lord's,2017,13
Lord's,2017,0
Lord's,2017,0
Lord's,2017,10
Lord's,2017,1
Lord's,2017,8
Lord's,2017,1
Lord's,2017,20
Lord's,2017,60
Lord's,2017,21
Lord's,2017,3
Lord's,2017,13
Lord's,2017,38
Lord's,2017,8
Lord's,2017,4
Lord's,2017,45
Lord's,2017,1
Lord's,2017,62
Lord's,2017,3
Lord's,2017,5
Lord's,2017,14
Lord's,2017,23
Lord's,2017,0
Lord's,2017,3
Lord's,2017,0
Lord's,2017,17
Lord's,2017,40
Lord's,2017,44
Lord's,2018,70
Lord's,2018,4
Lord's,2018,4
Lord's,2018,6
Lord's,2018,27
Lord's,2018,38
Lord's,2018,14
Lord's,2018,5
Lord's,2018,7
Lord's,2018,0
Lord's,2018,0
Lord's,2018,50
Lord's,2018,4
Lord's,2018,39
Lord's,2018,59
Lord's,2018,68
Lord's,2018,9
Lord's,2018,52
Lord's,2018,37
Lord's,2018,24
Lord's,2018,0
Lord's,2018,5
Lord's,2018,1
Lord's,2018,9
Lord's,2018,68
Lord's,2018,12
Lord's,2018,0
Lord's,2018,9
Lord's,2018,67
Lord's,2018,57
Lord's,2018,4
Lord's,2018,0
Lord's,2018,0
Lord's,2018,4
Lord's,2018,18
Lord's,2018,39
Lord's,2018,0
Lord's,2018,8
Lord's,2018,1
Lord's,2018,23
Lord's,2018,18
Lord's,2018,11
Lord's,2018,1
Lord's,2018,29
Lord's,2018,0
Lord's,2018,10
Lord's,2018,0
Lord's,2018,21
Lord's,2018,11
Lord's,2018,19
Lord's,2018,28
Lord's,2018,93
Lord's,2018,24
Lord's,2018,137
Lord's,2018,40
Lord's,2018,0
Lord's,2018,10
Lord's,2018,17
Lord's,2018,13
Lord's,2018,17
